P2,P1,P3,P4,P5,P6,P7,P8,P9,mol_id,smiles
1,1,1,0,1,1,1,1,1,CID663039,CC(NC(=O)OC(C)(C)C)c1nnc(SCC(N)=O)o1
0,1,1,1,1,1,1,1,1,CID663038,COc1ccccc1C(=O)Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1
1,1,1,1,1,1,1,1,1,CID3819338,O=c1nc2n(c3sc4c(c13)CCCC4)C(CBr)CS2
1,1,1,1,1,0,1,1,0,CID2617545,COc1ccc(Nc2nnc(SCC(=O)N3CCCC3)s2)cc1
1,0,1,1,0,1,0,1,1,CID663031,CCOc1cccc(-c2nn3c(-c4ccccn4)nnc3s2)c1
1,1,1,1,1,1,1,1,1,CID2951212,CCCNc1c(F)c(F)c2c(C)c3ccccc3nc2c1F
1,0,1,1,0,1,1,1,1,CID663032,Cc1cc(C)nc(NC(=O)CSc2nn(C)c(=S)s2)n1
1,0,1,1,1,1,1,1,1,CID663035,Cc1ccc(-c2nnc3c4ccccc4c(C)nn23)cc1NC(=O)CN1CCOCC1
1,1,1,1,0,1,1,1,1,CID663034,O=S(=O)(c1ccc2c(c1)OCCO2)N1CCN(Cc2ccc3c(c2)OCO3)CC1
0,1,1,0,0,1,1,1,1,CID1254419,CS(=O)(=O)N1CCN(c2ccccc2NC(=O)c2ccc(Cl)cc2)CC1
0,1,1,1,0,1,0,1,1,CID663036,COc1ccc(-c2nnc3sc(-c4ccccc4OC)nn23)cc1
1,1,1,1,1,1,1,1,0,CID1284913,O=C(c1ccccc1NS(=O)(=O)c1ccc(Br)s1)N1CCOCC1
1,1,1,1,1,0,1,1,1,CID380675,Nn1c(SCc2nc3ccccc3[nH]2)nnc1-c1ccccc1
1,1,1,1,1,1,1,1,1,CID380674,c1ccc2[nH]c(CSc3nc4ccccc4s3)nc2c1
1,1,1,1,1,1,1,1,0,CID2467064,O=C(COc1ccccc1Cl)Nc1nc(-c2cccs2)cs1
1,1,1,1,1,1,1,1,1,CID2323670,COc1ccc(CNC(=O)/C=C/c2cc([N+](=O)[O-])ccc2OC(F)F)cc1OC
1,1,1,1,1,1,1,1,0,CID1331390,COc1ccc(CNC(=O)CN(Cc2ccc(Cl)cc2)S(=O)(=O)c2ccccc2)cc1
1,1,1,1,1,0,1,1,0,CID915860,CC(=O)Oc1oc(-c2ccccc2)nc1/C=N/c1ccccc1
1,1,1,1,1,1,1,1,1,CID1473605,CCOC(=O)c1c(-c2ccccc2)nc2ccc(Cl)cn12
1,1,1,1,1,1,1,1,1,CID3099735,CC(=O)Nc1ccccc1Sc1ccc2c3c(cccc13)C(=O)N(c1ccc(C)cc1)C2=O
1,1,0,0,0,1,1,1,0,CID1297846,Cc1ccc2nsnc2c1S(=O)(=O)N1CCN(CCc2ccccc2)CC1
1,1,1,1,1,1,1,1,1,CID1471767,CSc1ccc(C#N)cc1NC(=O)c1ccccc1
1,1,0,1,0,1,1,1,1,CID2976307,CCOC(=O)C1=C(CN2CCSCC2)NC(=O)NC1c1cc(C)ccc1C
1,1,1,1,1,1,1,1,1,CID1471762,O=S(=O)(Cc1cc(Sc2ccccc2)nc(-c2ccccc2)n1)c1ccccc1
1,1,1,1,1,0,1,1,1,CID1471763,O=S(=O)(Cc1cc(Oc2ccccc2)nc(-c2ccccc2)n1)c1ccccc1
1,0,1,1,1,1,1,0,0,CID2210557,CC(=O)c1cccc(NC(=O)Nc2ccc(C(=O)N3CCCC3)cc2)c1
1,1,1,1,1,1,1,1,1,CID1471761,O=S(=O)(Cc1cc(Cl)nc(-c2ccccc2)n1)c1ccccc1
1,1,1,1,1,1,0,1,1,CID2932109,O=C(CCSCCC(=O)NCCN1CCOCC1)NCCN1CCOCC1
1,1,1,1,1,1,1,1,1,CID1477395,Cc1cccc(C(=O)O/N=C/c2c(N3CCOCC3)n(C)c3ccccc23)c1
1,1,1,1,1,0,1,1,1,CID1477394,Cc1ccccc1C(=O)O/N=C/c1c(N2CCOCC2)n(C)c2ccccc12
1,1,1,1,1,1,1,1,1,CID6400907,O=c1[nH]nc2c3ccccc3cnn12
1,1,1,1,1,1,0,1,1,CID2946961,CCOC(=O)c1ccc(NC(=O)CC2COc3ccccc3O2)cc1
1,1,1,1,1,1,1,1,0,CID1477391,COc1ccc(Cn2c(C)c(C)c(C#N)c2NC(=O)Nc2ccccc2)cc1
1,1,1,1,1,1,1,1,1,CID2313209,CC(=O)C(=Cc1cc(C)n(-c2ccccc2)c1C)C(C)=O
1,1,1,1,1,1,1,1,1,CID2946964,C=C1C2(C(=O)Nc3ccc(SC(F)F)cc3)CCC(C2)C1(C)C
1,1,1,1,1,1,1,1,1,CID1477392,O=c1nc2ccccc2c(NS(=O)(=O)c2ccccc2)n1-c1ccccc1
1,1,1,1,1,1,1,0,0,CID712392,COc1cc2ccccc2cc1-c1nnc(COc2ccccc2)o1
0,1,1,1,1,1,1,1,0,CID2905116,COc1cccc(N2C(=O)CC(c3c[nH]c4ccccc34)C2=O)c1
1,1,1,1,1,0,0,0,1,CID6400908,C/C(=N\O)C(=O)NCCN1CCCCC1
0,0,1,0,0,1,1,1,1,CID1291441,COC(=O)c1ccccc1NC(=O)CSc1nnnn1-c1ccc(C)cc1C
1,1,1,1,1,1,1,1,1,CID793739,O=C(c1ccc(S(=O)(=O)c2ccccc2)cc1)N1CCCCCC1
1,1,1,1,1,1,1,0,1,CID869542,COc1ccc(C(N)=O)cc1NC(=O)c1cccc(F)c1
1,0,1,0,0,1,1,1,1,CID3245959,O=C(NC1CCCC1)C(NS(=O)(=O)c1cccc2nsnc12)c1ccccc1
1,1,1,1,1,1,1,1,1,CID721373,O=C(Nc1nncs1)c1ccccc1Br
1,1,0,1,1,1,0,1,1,CID3245957,CCN(CC)CCNC(=O)c1ccc2c(=O)n(CCc3ccccc3)c(=O)[nH]c2c1
1,1,1,1,0,1,1,0,1,CID3245954,CC1CCN(C(=O)c2ccccc2NC(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)CC1
1,1,1,1,0,1,1,1,1,CID3245955,CCOC(=O)Cn1c(=O)oc2cc(S(=O)(=O)N(CCN(C)C)Cc3ccccc3)ccc21
1,1,1,1,1,1,1,1,0,CID721377,CC(=O)c1cccc(NC(=O)COc2ccccc2)c1
1,0,1,1,1,1,1,1,1,CID3245953,O=c1c2ccccc2n(Cc2ccc(Cl)cc2)c(=O)n1Cc1ccco1
0,1,1,1,1,1,1,0,1,CID1088830,O=C(Nc1ccc(N2CCN(C(=O)c3ccco3)CC2)cc1)c1ccccc1F
1,0,1,1,1,1,1,0,1,CID2106969,Cc1cc(NC(=O)COc2ncnc3sc(C)c(C)c23)no1
1,1,1,1,1,1,1,1,1,CID4193540,COc1ccccc1NC(C)C(=O)Nc1ccc(C(C)=O)cc1
1,0,1,0,1,1,1,0,1,CID1242943,Cc1nc2nc(-c3cccnc3)[nH]n2c(=O)c1Cc1ccccc1
1,1,1,1,1,0,1,1,1,CID6258859,C=CCN1C(=O)/C(=C\Nc2cccc([N+](=O)[O-])c2)C(=O)N(CCCC)C1=O
1,1,1,1,1,1,1,1,1,CID691664,O=C1c2ccccc2CN1CCSC(=S)N1CCSCC1
1,1,1,1,1,1,1,1,1,CID892318,CC(=O)c1ccccc1OC(=O)CCN1C(=O)c2ccccc2C1=O
1,1,1,1,1,1,1,1,1,CID2424504,Cc1cc(C(=O)CSc2nnc(N)s2)c(C)n1Cc1ccco1
1,1,1,1,1,1,1,1,1,CID2424508,C=CCn1c(C)cc(C(=O)COC(=O)/C=C/c2cccc(OC)c2)c1C
1,1,1,1,1,1,1,1,1,CID892312,N#Cc1ccccc1CSc1ccccn1
1,0,0,1,0,1,1,1,1,CID2981931,CCN1CCN(CC(=O)n2c3c(c4ccccc42)CC(C)CC3)CC1
1,1,1,0,1,0,1,1,1,CID664349,N#Cc1nc(-c2ccc(OCc3ccccc3)cc2)oc1NCc1cccnc1
1,1,1,1,1,1,1,1,1,CID1257142,COC(=O)CNC(=O)c1cc(-c2ccncc2)nc2c(C)c(Cl)ccc12
1,1,1,0,1,1,1,1,1,CID854988,COc1ccc(CNC(=O)NC2CCCCC2)cc1
0,1,1,1,1,1,1,1,1,CID2941468,Cc1cc(C)cc(CC2CC(=O)N(c3ccc4c(c3)OCCO4)C2=O)c1
1,1,1,1,1,1,1,1,1,CID2673057,Cc1cnc(NC(=O)c2cc3ccccc3o2)s1
1,1,1,1,1,0,1,1,1,CID2853249,CC(C)C(=O)N1c2ccccc2C(N(C(=O)c2ccc(F)cc2)c2ccccc2)CC1C
1,1,1,0,1,1,1,0,1,CID801055,CCOC(=O)Cn1cnc2sc3c(c2c1=O)CCC3
1,0,1,1,1,1,1,1,0,CID2124377,O=C(Cn1c(=O)oc2ccccc21)NC(=O)NCc1ccco1
1,1,0,1,1,1,1,1,1,CID3240218,CC(C(=O)N1CCCCC1)n1ncn2cccc2c1=O
1,1,0,1,1,1,1,1,1,CID2971659,Cc1ccc(-c2cc(C(=O)Nc3cnn(C45CC6CC(CC(C6)C4)C5)c3)no2)cc1
1,1,1,1,1,1,1,1,1,CID4172088,O=C1CN(O)C=C2N=c3ccccc3=C2N1c1ccc([N+](=O)[O-])cc1
1,1,1,1,1,0,1,1,1,CID2412560,Cc1cc(=O)oc2cc(OCC(=O)NCc3ccccn3)ccc12
1,1,1,1,0,1,0,1,1,CID2971650,CC(=O)NCCc1ccc(S(=O)(=O)N(C)C2CCS(=O)(=O)C2)cc1
1,1,1,1,1,1,1,1,1,CID785929,C/C(Nc1ccc(Cl)cc1)=C(/C#N)C(N)=O
1,0,1,1,0,1,1,1,1,CID3241097,Cn1c(C(=O)NCC2CCCO2)cc2oc3ccccc3c21
1,1,1,1,1,0,1,1,1,CID664344,COc1ccc(N2CCCn3c2nc2c3c(=O)n(Cc3ccccc3F)c(=O)n2C)cc1
0,0,1,0,1,1,0,1,1,CID806700,O=C(CC1CCCCC1)N1CCN(c2ccccn2)CC1
1,1,1,1,1,1,1,1,1,CID1280563,O=C(Oc1ccc(-c2cnc3ccccc3n2)cc1)c1ccc(Br)o1
1,1,1,1,1,0,1,1,1,CID1280564,Cc1ccc(Oc2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)Nc4nccs4)cc2)C3=O)cc1
1,1,1,1,1,1,1,1,1,CID806707,c1cncc(-c2noc(CC3CCCCC3)n2)c1
1,1,1,1,1,1,1,1,1,CID756635,COc1ccc(C2(C(=O)NCc3ccco3)CCCC2)cc1OC
1,1,1,1,1,0,1,1,0,CID756636,CC(=O)c1ccc(NC(=O)C2(c3ccccc3)CCOCC2)cc1
1,1,1,1,0,0,1,1,1,CID4893183,COc1cc(C2CC(=O)N3CN(Cc4ccco4)CSC3=C2C#N)ccc1OCc1ccccc1
1,0,1,0,1,1,0,1,1,CID953039,CCn1nnc(NC(=O)COc2cc(C)ccc2C(C)C)n1
0,0,0,1,0,1,1,1,1,CID2079854,Cc1ccccc1-n1c(SCC(=O)c2cc(C)n(C)c2C)nnc1-c1ccncc1
1,1,1,1,0,1,1,1,1,CID2082035,O=C(Cn1cc(C(F)(F)F)ccc1=O)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1
1,1,0,0,1,1,1,1,1,CID799552,c1ccn2c(c1)nc1c2nc2ccccn21
1,1,1,1,1,1,1,1,0,CID2100529,O=C(COC(=O)c1ccc(S(=O)(=O)N2CCc3ccccc3C2)cc1)NC(=O)NCc1ccco1
1,1,1,1,1,1,1,1,1,CID951889,CC(C)Cn1c(Cc2ccccc2)n[nH]c1=S
1,1,1,1,1,1,1,1,1,CID951880,Cc1ccc(-n2c(Cc3ccccc3)n[nH]c2=S)cc1
1,1,1,1,1,1,1,1,1,CID1888033,O=C(OCC#CCSc1nc2ccccc2o1)c1cc2ccccc2o1
1,1,1,1,1,1,1,1,1,CID893041,S=C(NC1CCCC1)N1CCN(C/C=C/c2ccccc2)CC1
1,1,0,1,0,1,0,1,1,CID893043,O=c1[nH]c(=S)c2c(n1-c1ccccc1)CCC2
1,1,1,1,1,1,1,1,1,CID893042,CCn1c(SCC(=O)N2CCCC2)nnc1-c1ccc(N)cc1
1,1,1,1,1,1,1,1,1,CID1880209,CCN1C(=O)/C(=C\c2ccc3c(c2)OCO3)C(C(=O)OC)=C1C
1,1,1,1,1,1,1,1,1,CID893047,O=C(Cc1ccc(Cl)cc1)Nc1ccc2c(c1)C(=O)NC2=O
1,1,1,1,1,0,1,1,1,CID1240545,N#CCC(=O)N/N=C/c1ccc(Sc2nc3ccccc3s2)o1
1,1,1,1,0,1,1,1,1,CID3240821,O=C(CCCCCn1c(=S)[nH]c2cc3c(cc2c1=O)OCO3)N1CCN(C(=O)c2ccco2)CC1
0,0,0,0,0,1,1,1,1,CID3240823,Cc1cc(NC(=O)CSc2ccc3nnc(-c4ccccc4)n3n2)no1
1,1,1,1,1,1,0,1,1,CID3240822,COC(=O)N1CC(=O)N(OC)C1c1ccc(Cl)cc1Cl
1,1,1,1,0,1,0,1,1,CID1017348,COc1cc(CNc2ccc3[nH]c(=O)[nH]c3c2)cc(Cl)c1OCC(=O)NC(C)(C)C
1,1,1,1,1,1,0,1,1,CID3240824,Cc1ccc(NC(=O)c2nnn(CC(=O)Nc3ccccc3)c2N)cc1C
1,1,1,1,1,1,0,1,0,CID2832357,COC(=O)C(NC(=O)c1ccccc1)c1ccccc1
1,1,0,0,1,0,1,0,1,CID664958,CCOc1nc(C)ccc1-c1noc(-c2ccccn2)n1
1,1,1,1,1,1,0,1,1,CID664957,Cc1ccc2[nH]c(=O)c(CNC(C)(C)C)cc2c1
0,1,1,1,1,1,0,1,0,CID664956,O=C(Nc1ccc2nc(-c3ccc(Br)o3)[nH]c2c1)c1cccs1
1,1,1,0,1,1,0,1,1,CID664955,CCOC(=O)C(C#N)C(Cc1ccccc1)c1ccco1
1,1,0,1,1,1,1,1,1,CID664954,CC(C)(C)OC(=O)N1CCCC1C(=O)N1CCC(C(=O)O)CC1
1,0,1,0,1,1,1,0,1,CID664953,CC1(C)Cn2c(nnc2-c2cccc(O)c2)S1
0,0,1,0,0,1,1,0,0,CID2963015,O=C(CSc1ncc(-c2ccccc2)nn1)NCc1ccco1
0,1,0,1,0,0,1,0,1,CID664951,Cn1c(=O)c2c(-c3ccc(C(C)(C)C)cc3)n(N3CCOCC3)cc2n(C)c1=O
1,1,1,1,1,1,1,1,1,CID2975025,CC(=O)c1cccc(NC(=O)C2CCCN(S(=O)(=O)c3ccccc3)C2)c1
0,1,1,1,1,1,0,1,0,CID2550784,O=C(OCCCCN1C(=O)c2ccccc2C1=O)c1ccc(Br)o1
1,1,1,1,1,1,1,1,1,CID2550787,COc1ccc(C(C)=O)cc1COC(=O)c1ccc(S(=O)(=O)N(C)C)cc1
1,1,1,1,1,1,1,1,1,CID2975020,O=C(CSc1nc(Nc2ccccc2)nc(N2CCOCC2)n1)Nc1ccc([N+](=O)[O-])cc1
1,1,1,1,1,1,1,1,1,CID5144290,COCCCNC(=O)c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cc1
1,1,1,1,1,0,1,1,0,CID1092475,Cc1nc(N)sc1-c1csc(NCc2ccccc2)n1
1,1,1,1,1,0,1,1,1,CID838630,Cc1s/c(=N\C(=O)c2ccco2)n(C)c1-c1ccc(F)cc1
1,1,1,1,1,1,1,1,1,CID713424,COCc1cc(C)nc2sc(C(=O)NC3CCCCC3)c(N)c12
0,1,1,0,1,1,0,1,1,CID1118260,CC(=O)Nc1cccc(NC(=O)c2c(-c3ccccc3Cl)noc2C)c1
1,1,1,1,1,1,1,1,1,CID1288004,COc1cc(C)c(Cl)c(C)c1S(=O)(=O)NC1CC(C)(C)NC(C)(C)C1
1,0,1,0,1,1,1,1,1,CID2093786,O=C(COc1ccc(-n2cnnn2)cc1)NC(=O)NCc1ccccc1
1,1,1,1,1,1,1,1,1,CID1253133,Cc1ccc(NS(=O)(=O)c2cccc(C(=O)Nc3cc(C)on3)c2)cc1
1,1,1,1,1,1,1,1,1,CID1253137,CC1CCN(S(=O)(=O)c2cccc(C(=O)NCc3ccco3)c2)CC1
1,1,1,1,1,1,1,1,1,CID5322450,COc1ccccc1/C=C/C1C(C(=O)OCC(C)C)=C(C)N=C2SCCC(=O)N21
1,0,0,1,1,1,0,1,1,CID891684,COC(=O)c1ccc(COc2nc(C)cc(C)c2C#N)o1
1,1,1,1,1,1,1,1,1,CID5066116,Cc1ccc(NC(=S)NCc2cccn2C)cc1
1,1,1,1,1,1,1,1,1,CID5322459,O=C(O)C1C2C=CC(C2)C1C(=O)N1CCN(C/C=C/c2ccccc2)CC1
1,1,1,1,1,1,1,1,1,CID3122021,Cc1ccc(CC2CC(=O)N(C(Cc3ccccc3)C(=O)O)C2=O)cc1
1,1,1,1,1,1,1,1,1,CID1575439,CSc1nc(C)cc(SCCO)n1
1,1,1,1,1,1,1,1,1,CID4616002,O=C(Nc1nc(-c2ccccc2)nc2ccccc12)c1ccc(F)cc1
0,1,0,1,1,0,1,0,1,CID3237445,Cc1ccc(-n2ncc3c(=O)n(CC(=O)NC4CCCCC4)cnc32)cc1
1,1,1,1,1,1,1,1,1,CID6611004,Cc1oc2ccc(O)c(CN3CCOCC3)c2c1C(C)O
1,1,0,1,1,1,1,1,1,CID2999673,CC(C)(C)c1cc(NS(=O)(=O)c2ccc3c(c2)OCCO3)on1
1,1,1,1,1,0,1,1,1,CID798606,Cc1c(C(=O)O)sc(=S)n1CCOc1ccccc1
0,1,1,1,1,1,1,1,1,CID2216133,CC1(C)NC(=O)N(CCCOc2ccc(Br)cc2Cl)C1=O
1,1,1,1,1,1,0,1,1,CID2133606,CN(Cc1ccccc1)S(=O)(=O)c1ccc2[nH]c(=O)oc2c1
1,1,1,1,1,1,0,1,1,CID2787102,O=C(CCN1C(=O)c2ccccc2C1=O)N1CCCCCC1
1,1,1,1,1,0,1,1,1,CID804707,Cc1nc2ccccc2n1S(=O)(=O)c1ccc2ccccc2c1
0,1,0,1,1,1,0,1,0,CID804704,CCCc1cc(=O)nc(SCC(=O)OCc2ccccc2)[nH]1
1,1,1,1,1,0,1,1,1,CID804705,Cc1nc2ccccc2n1S(=O)(=O)c1ccc(F)cc1
1,1,1,1,1,0,1,0,0,CID804700,O=c1c2c(nc3cc(-c4ccccc4)[nH]n13)CCC2
1,1,1,1,1,0,1,1,1,CID2853978,O=C(Nc1sc2c(c1C(=O)N1CCCCC1)CCCCC2)c1ccncc1
1,1,1,1,1,1,0,1,1,CID444795,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
1,1,1,1,1,0,1,1,1,CID1333705,CCc1ccc(NC(=O)CSc2nnc(COc3ccc4c(c3)CCCC4)o2)cc1
0,1,1,0,1,1,1,1,0,CID2838665,CCCOc1ccccc1NC(=O)CC1Nc2ccccc2NC1=O
1,0,1,1,1,1,1,1,1,CID2974776,Cc1ccc(S(=O)(=O)N2CCCC2C(=O)NCc2ccco2)cc1
0,0,1,1,0,1,1,1,0,CID2974774,COc1ccc(S(=O)(=O)N2CCCC(C(=O)NCc3ccncc3)C2)cc1Cl
1,1,0,1,1,1,1,1,1,CID1343254,COc1cc(C(=O)Nc2ccc(OCC(=O)O)cc2)cc(OC)c1OC
1,1,1,1,1,1,1,1,0,CID2909815,COc1ccc([N+](=O)[O-])cc1N(CC(O)Cn1nnc2ccccc21)S(=O)(=O)c1ccc(C)cc1
1,1,1,1,1,1,1,1,1,CID625239,N#Cc1c(-c2ccccc2)cc(-c2ccco2)c(C#N)c1N
1,1,1,1,1,1,1,1,0,CID2247855,C=CCOC(=O)COc1ccc2c(C)c(C)c(=O)oc2c1
1,1,1,1,1,1,1,1,0,CID672375,Cc1ccc(-c2noc(COc3ccc4c(c3)OCO4)n2)cc1
1,1,1,1,1,0,1,1,1,CID672376,CC1=C(C#N)C(=O)N(CCO)C(=O)/C1=N/c1ccc(N(C)C)cc1
1,0,1,1,1,1,1,1,1,CID606732,Nc1c(C(=O)CCC(=O)O)oc2ccc(Cl)cc12
1,1,1,0,1,1,1,0,1,CID2533856,Cc1nn(-c2ccccc2)c(C)c1C(=O)Nc1nnc(-c2ccco2)o1
0,1,1,0,1,1,1,1,1,CID660653,Cn1c(SCC(=O)N2CCOCC2)nnc1-c1ccc(Cl)cc1Cl
1,1,1,1,1,1,1,1,1,CID16189760,Cc1ccccc1/N=C1\c2ccccc2C(=O)C1[N+](=O)[O-]
1,1,1,1,1,1,1,1,0,CID936087,COc1ccc2c(c1)[nH]c1c(=O)n(CCC3=CCCCC3)cnc12
1,1,1,1,1,1,1,1,0,CID1587997,OCCOCCNc1ncnc2sc(-c3ccccc3)cc12
1,0,1,0,1,1,1,1,1,CID2973094,O=C(Nc1cnn(C23CC4CC(CC(C4)C2)C3)c1)c1cnn2cccnc12
1,1,1,1,1,1,1,1,1,CID827644,Nc1ccc(-n2cnc3cc([N+](=O)[O-])ccc32)cc1
0,1,0,1,1,0,1,1,1,CID709847,COc1ccc(C(=O)N2CCN(c3ccc(C)cc3)CC2)cc1OC
1,1,1,1,1,1,0,1,0,CID827641,COc1cccc(C(=O)Nc2ccc(C)cc2)c1
1,1,1,1,1,1,1,1,1,CID784200,O=C(NC(=S)N1CCOCC1)c1cc2ccccc2o1
1,1,1,1,1,0,1,1,1,CID709844,O=C(Nc1cccnc1Cl)C1c2ccccc2Oc2ccccc21
1,1,1,1,1,1,1,1,1,CID3244231,CCN(CC)CCCNC(=O)c1nn(-c2cc(OC)cc(OC)c2)c(=O)c2ccccc12
1,1,1,1,1,1,1,1,1,CID3244232,COc1ccc(CN2CC(C(=O)NCCCN3CCN(C)CC3)CC2=O)cc1
1,1,0,1,1,1,1,0,1,CID3244233,COCCNC(=O)c1ccc(N2CCCCC2)c(NS(=O)(=O)c2ccc(C)cc2)c1
0,0,0,1,0,1,1,1,1,CID890765,COc1cccc(-c2n[nH]c(=S)n2Cc2ccco2)c1OC
1,1,1,1,0,1,1,1,1,CID3244235,Cc1n[nH]c(C)c1S(=O)(=O)N1CCN(C2CCCCC2)CC1
1,1,1,1,0,0,1,1,1,CID3244236,Cc1ccccc1CS(=O)(=O)CCC(=O)NCCN1CCN(c2cccc(Cl)c2)CC1
0,0,1,1,0,1,1,0,1,CID3244237,COC(=O)C1CCN(C(=O)c2sc3nc(-c4ccc(F)cc4)cn3c2C)CC1
1,0,1,1,1,1,1,1,1,CID3244238,CC(C)(C)n1ncc2c(=O)n(CC(=O)c3ccccc3)cnc21
1,1,1,1,1,1,0,1,1,CID3244239,COc1cc2c(C(=O)NCc3ccc(C)o3)cn(CC(C)C)c(=O)c2cc1OC
1,0,0,1,1,1,0,0,1,CID5868164,CCCC(=O)NC1=CC(=O)/C(=C2/Nc3cc(C)c(C)cc3O2)C=C1
1,1,1,1,1,1,1,1,1,CID1459283,Cc1cccc2cc(CN(Cc3ccc(F)cc3)C(=O)N3CCOCC3)c(=O)[nH]c12
1,1,1,1,1,1,1,1,1,CID2199396,CC1(C)N([O-])C2=C(c3ccccc3C2=O)[N+](=O)C1(C)C
1,1,1,1,1,1,1,1,1,CID1481618,CCOC(=O)c1cnc(SC)nc1Oc1cccc(NS(=O)(=O)c2ccccc2)c1
